Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_Ks
1.7131320395003533,1.6404180625122864,1.706384954963748,1.7747312639996948,1.6647223504215842,1.6652629421352574,1.6695051129206937,1.7560419716992886,1.765192970971265,1.7292158183824298,1.7306553928422799,1.7645880296126422,1.7005082703031829,1.7237331280364483,1.7361909786528964,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.8660254037844387,-0.4999999999999998,0.0,8.0,0.166,0.623,0.146,1.38,0.008,1.0,583.0,2.0,1.319923887025263
1.7093871999529715,1.6374505238503696,1.690816005814004,1.763361079575334,1.661800329545344,1.6596929573754189,1.6603056069760769,1.7527380468153946,1.7614512139633154,1.7265921521557812,1.7280055121595894,1.7607874813853996,1.697709855720257,1.7211446072607355,1.7334702787076173,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.0,8.0,0.104,0.374,0.509,1.42,0.013,1.0,584.0,2.0,1.351048011517873
1.706006641571508,1.6348229778656675,1.6786814345891423,1.7533046632812501,1.6591889655283065,1.654793831250696,1.6523759250412513,1.7497178209860897,1.75803118727627,1.7242001512599985,1.7255891179247071,1.7573151129966915,1.6951794772954218,1.7187873041031376,1.7309870172323596,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.8660254037844387,-0.4999999999999998,0.0,8.0,0.104,0.374,0.509,1.4,0.013,1.0,585.0,2.0,1.370927386871831
1.7028750597518851,1.632423927038451,1.6920803042474146,1.7442004424143587,1.6567867857061693,1.8915505559329273,1.6453397115870156,1.746891026701655,1.75483198231425,1.7219642476879213,1.7233301260071723,1.7540681573149701,1.6928298244662656,1.7165856590573698,1.7286640518751946,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.0,8.0,0.331,0.516,0.125,1.21,0.013,1.0,586.0,2.0,1.321453434333345
1.6993433780350466,1.6296223910681347,1.671489922585522,1.734369116645033,1.6540154356948236,1.871892034498459,1.6374400462881458,1.7437396371285565,1.7512796991340784,1.7194453117548738,1.7207866026421483,1.7504630346234566,1.6901580518753812,1.7141005507257723,1.7260537274037726,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.8660254037844387,-0.4999999999999998,0.0,8.0,0.331,0.516,0.125,1.41,0.013,1.0,587.0,2.0,1.414707678949806
1.6967320413461913,1.6277035097099353,1.6997218331027397,1.7271040839701415,1.6520538967051104,1.8566525559801705,1.632136894684852,1.7413202844948892,1.7485433412464015,1.7175407015498418,1.718861577964838,1.7476881969732612,1.6881905492116271,1.7122293452771722,1.7240706315537473,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.0,8.0,0.152,0.58,0.243,1.24,0.012,1.0,588.0,2.0,1.386134968806659
1.6939084315958317,1.625565735011676,1.6944068015045013,1.7195269925220642,1.6498919542018706,1.8414745692971541,1.626415919664429,1.7387276909497194,1.7456206930815648,1.7154822808495742,1.7167820366575994,1.7447246459227153,1.6860483110527265,1.7102039143674175,1.7219317982452216,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.8660254037844387,-0.4999999999999998,0.0,8.0,0.152,0.58,0.243,1.43,0.012,1.0,589.0,2.0,1.290034611362518
1.6902699287108471,1.6226224795410693,1.7237042269768978,1.7101902016272916,1.6469898788563921,1.8242420706116966,1.6187708899302948,1.7354762918222761,1.7419760044278123,1.7128560606675551,1.714131431531543,1.7410279789750713,1.6832594821816689,1.7076102766945478,1.7192154637365251,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.0,8.0,0.108,0.302,0.577,1.24,0.013,1.0,590.0,2.0,1.396155741042996
1.6876439091780984,1.6206532035541297,1.7157152395150947,1.7035086173595402,1.6449832057538851,1.8112697575944634,1.6138238866216879,1.7330351367806984,1.7392313991628536,1.7109131139213922,1.7121686186272929,1.7382467512498128,1.6812517637121678,1.7056995126721457,1.7171963404696906,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.8660254037844387,-0.4999999999999998,0.0,8.0,0.108,0.302,0.577,1.37,0.013,1.0,591.0,2.0,1.337770643609085
1.684547685588992,1.6182145607959826,1.6579750676573266,1.6958890762397392,1.6425450108162276,1.6503584180572761,1.607822729164892,1.73021181897233,1.7360702908514067,1.7086378549560732,1.7098716985351565,1.7350429423886868,1.6788664781558962,1.7034560439583464,1.7148396591227304,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.15,8.0,0.32,0.502,0.109,0.97,0.01,1.0,592.0,1.0,2.195272377141746
1.6890277267429636,1.6231466788844082,1.6848399331315473,1.7060805721765149,1.646897194803043,1.6587417097354988,1.6203216578452508,1.7335101208033188,1.73965780715055,1.711587155090532,1.7128314587705624,1.7386955569502192,1.682427898148902,1.706436749007943,1.7178052931845762,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,-0.8660254037844385,-0.5000000000000004,0.15,8.0,0.32,0.502,0.109,1.5,0.01,1.0,593.0,1.0,1.576958370153035
1.6880532105987032,1.622755252539227,1.6876672650021347,1.7034981281360453,1.6463507977354648,1.6575025682266735,1.6194182560183297,1.7324076436860631,1.7383965712048326,1.7107761383137996,1.712007985506214,1.7374220357943357,1.681705504121533,1.7056567587738773,1.7169412016322356,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.15,8.0,0.166,0.623,0.146,1.05,0.008,1.0,594.0,1.0,2.341258396800896
1.6936842897901017,1.6287930940876445,1.698381873720147,1.7160032314431992,1.651737678348375,1.6677078791009157,1.6341496874628718,1.7366653412602928,1.743033969863264,1.7145514811789924,1.715798650634495,1.7421395073646997,1.6861922584935016,1.7094627566063743,1.720748013797898,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,-0.8660254037844385,-0.5000000000000004,0.15,8.0,0.166,0.623,0.146,1.5,0.008,1.0,595.0,1.0,1.401110914574142
1.6911836626515038,1.6268957425916988,1.6680692260471661,1.709947609964948,1.6498097801654965,1.6637873355049335,1.629488912005097,1.7343351021860833,1.7404238702045685,1.71268576352063,1.713914292933535,1.7394958748624472,1.6842660331967492,1.70762732897523,1.718810819257148,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.15,8.0,0.104,0.374,0.509,1.13,0.013,1.0,596.0,1.0,1.965572316464726
1.6935089902261922,1.6296947225410625,1.6779859957277514,1.714770717634755,1.6522201812059485,1.6681610308811625,1.6360787826807761,1.7359298415949016,1.7421295402519938,1.7141821336563936,1.7154122573593158,1.741234924413234,1.6861539948294204,1.7091536306763513,1.720297334300567,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,-0.8660254037844385,-0.5000000000000004,0.15,8.0,0.104,0.374,0.509,1.5,0.013,1.0,597.0,1.0,1.479765281452486
1.691712824606245,1.6284657926960742,1.6797027158468563,1.7104187651128613,1.6509137046926647,1.7973433130654817,1.6330727538110013,1.7341752898131042,1.7401568766519975,1.7128032109963707,1.7140178965551331,1.739238972940251,1.684778070073574,1.7078042874456227,1.7188570226068658,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.15,8.0,0.331,0.516,0.125,1.31,0.013,1.0,598.0,1.0,1.85753270828596
1.6930946569702425,1.6303281253431463,1.687785897321361,1.713093564079645,1.6524672310354713,1.799063010071781,1.637307847291661,1.7350144559251646,1.741032815694042,1.7136495823255498,1.7148621013300205,1.740135137601961,1.6859221405253115,1.7086798922458588,1.7196824731168605,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,-0.8660254037844385,-0.5000000000000004,0.15,8.0,0.331,0.516,0.125,1.34,0.013,1.0,599.0,1.0,1.932679701310121
1.6950746986590017,1.6327664445041703,1.6935871808306957,1.717014745101618,1.6545583688733418,1.8027745848284016,1.6427776964401513,1.7363500319074952,1.742452422254161,1.7149230132498785,1.7161358884644071,1.7415828410884884,1.6875455455304749,1.7099822167171626,1.720942811745223,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.15,8.0,0.152,0.58,0.243,1.33,0.012,1.0,600.0,1.0,1.887303842648058
1.6966503473802237,1.6348027436893215,1.6966620484785901,1.7200022731287483,1.6562824094198214,1.8050591593640681,1.647223626371204,1.7373631447312572,1.7435175062276456,1.7159194342290585,1.7171310509887305,1.7426703112493809,1.6888511553155567,1.7110071972138727,1.7219214060446515,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,-0.8660254037844385,-0.5000000000000004,0.15,8.0,0.152,0.58,0.243,1.37,0.012,1.0,601.0,1.0,1.86780206622766
1.698041824769227,1.636651944661848,1.7067165586601898,1.722550545423557,1.6578377010139966,1.8067102884920574,1.6511625270829262,1.7382327375412334,1.7444246927969889,1.7167923229187059,1.7180019817126553,1.7435972131381088,1.6900131742175835,1.7119083171507337,1.7227745093205755,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,0.0,1.0,0.15,8.0,0.108,0.302,0.577,1.23,0.013,1.0,602.0,1.0,1.585136861983637
1.6971313008757951,1.6362463140895787,1.7038891238537586,1.7202214999415246,1.657307037955381,1.8010289185815849,1.6500041820811844,1.7372188575706533,1.743270433153414,1.7160400059990768,1.7172383890705345,1.7424320634972672,1.6893365528483324,1.7111839088354932,1.7219742904407098,43.6,1.4,670.0,76.0,44.0,15.40940856933594,207.0,146.0,159.0,157.0,9.75,0.05520000000000001,1213.0,13.26666641235352,20.76666641235352,6.5,37.937744140625,589.2920532226562,27.70000076293945,2.0,25.70000076293945,15.23333358764648,20.60000038146973,-0.8660254037844385,-0.5000000000000004,0.15,8.0,0.108,0.302,0.577,1.4,0.013,1.0,603.0,1.0,1.486152668261306
1.5341823955110472,1.6350737074815451,1.574019390730061,1.491214871362962,1.6560667888996266,1.6654696630321815,1.5948118730088088,1.7355671063251972,1.7414206650606647,1.714733827943749,1.7159178992373387,1.7405614109772964,1.688034092049698,1.7099053222413219,1.720611159676667,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.0,1.0,0.0,20.0,0.51,0.38,0.11,1.22,0.0085,1.0,604.0,1.4433756729740645,2.544573269143392
1.5847019391926642,1.6421240916804742,1.8975373502011712,1.5196840172489197,1.6624589218510206,1.6778514039633254,1.6379828455603807,1.7408547283044011,1.7471574693755414,1.7194221863686054,1.720626168384532,1.7463875838625582,1.6934897555980652,1.7146209603594125,1.7253465740988896,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.51,0.38,0.11,1.21,0.0085,1.0,605.0,1.4433756729740645,2.877221159995385
1.6462504735166035,1.6516248383598195,2.142458302649725,1.5554086789001424,1.6711357949806231,1.6945093172415484,1.6918627722749462,1.7482337311075893,1.7551721054792284,1.7259266749844862,1.7271606033653844,1.7545230772160318,1.7009817265119722,1.7211524221551202,1.7319287145897266,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.51,0.38,0.11,1.17,0.0085,1.0,606.0,1.4433756729740645,2.891522850860272
1.7028537633958611,1.6610897086842507,2.292271212291834,1.5896680166427097,1.6797910223272876,1.7109067629075585,1.6471791559808417,1.7556097899447034,1.763174575517123,1.7324383854642391,1.7337019643063671,1.7626445041706336,1.70846940653932,1.7276908044383892,1.7385173176367184,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.0,1.0,0.0,20.0,0.44,0.367,0.198,1.19,0.0103,1.0,607.0,1.4433756729740645,2.676306320604005
1.745177787622302,1.6687807436230366,2.356277063677196,1.6168339742417424,1.6868087356954333,1.7239527028764292,1.6646219892795393,1.7615116907822626,1.7695601121960522,1.7376820962150157,1.7389679104309346,1.769124375209168,1.7145183872522243,1.7329608906393092,1.7438155605913355,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.44,0.367,0.198,1.22,0.0103,1.0,608.0,1.4433756729740645,2.63032310282919
1.782058842422589,1.676010385421579,2.395426497841766,1.6415532212804607,1.6934067382628022,1.736037641542466,1.6807170078387004,1.7670455214322431,1.775537632964338,1.7426138144836023,1.7439198837220362,1.7751891549811398,1.7202066152992863,1.7379186929166015,1.74879594004211,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.44,0.367,0.198,1.25,0.0103,1.0,609.0,1.4433756729740645,2.617788174802742
1.8154880157177953,1.6830385778796475,2.4232217074618885,1.6647969106500387,1.8280332799012053,1.7476396222432593,1.9653737310690074,1.7724299686054745,1.7813462573908099,1.747422464815026,1.7487478853302172,1.7810814558190533,1.7257472422098015,1.8688462681199571,1.7536506452642369,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.0,1.0,0.0,20.0,0.45,0.391,0.162,1.26,0.0072,0.0,610.0,1.4433756729740645,2.385823723835781
1.8374240044915635,1.6882443937756189,2.4190663759478763,1.681564976072963,1.878741502077076,1.7559277274587466,2.049463729622362,1.7762877909654133,1.7854865140102958,1.750910996285085,1.7522483020253026,1.7852810549025027,1.7297967911768322,1.9550091774059277,1.7571627179229674,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.45,0.391,0.162,1.28,0.0072,0.0,611.0,1.4433756729740645,2.639258923098878
1.8671215940696124,1.6952371476677017,2.4410856306629767,1.7033307475962791,1.9421179538288929,1.7672524863772094,2.1477629285351147,1.7816813605412478,1.791294489582327,1.7557389741482035,1.7570953545994752,1.7911705574417882,1.7353422919812347,2.0527591410763493,1.7620361776200721,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.45,0.391,0.162,1.32,0.0072,0.0,612.0,1.4433756729740645,2.661847503394111
1.895504662259773,1.7022926977095003,2.4611548918203527,1.7246311199473423,1.665302365136365,1.7759854363880805,1.8389923161509418,1.7871482309937494,1.7971766045405142,1.760636858090073,1.7620124858429238,1.797134098167489,1.7409574750807064,1.7427531406192722,1.7669801958935554,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.0,1.0,0.0,20.0,0.57,0.338,0.088,1.24,0.0106,0.0,613.0,1.4433756729740645,1.786801093510379
1.8917562633373801,1.7029050773892167,2.4049587419611878,1.725982641111756,1.726051729323372,1.7761444901692907,1.8298102181344316,1.7871460881697785,1.7971069702382991,1.7607775260224403,1.7621464783168022,1.7970638056188013,1.741233641456789,1.7429938398153986,1.7670885068094948,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.57,0.338,0.088,1.26,0.0106,0.0,614.0,1.4433756729740645,2.195654220520863
1.9018861952434962,1.706450035253473,2.3888583941580865,1.7359756534396096,1.882585893055869,1.7822243413338064,1.8504630902769745,1.7896522730308277,1.7997639519068496,1.7631030698432875,1.7644771651028455,1.799756984097869,1.74395472276855,1.7454539505801023,1.7694176682970562,37.7,45.0,354.0,65.0,3.0,66.14505004882812,165.0,13.0,23.0,102.0,12.36666679382324,0.0228,1548.0,10.64999961853027,21.39999961853027,-0.8499999642372131,33.51400375366211,901.3878173828125,29.79999923706055,-7.099999904632568,36.89999771118164,9.75,21.13333320617676,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.57,0.338,0.088,1.2,0.0106,0.0,615.0,1.4433756729740645,2.188017337356816
1.9111162320858615,1.7098898016970683,1.6688300273307326,1.745393188521218,1.9127329650238822,1.788021384134135,1.5636574051675758,1.7969091110799018,1.8023351663800278,1.7653632521172957,1.766742085810086,1.8023627582808148,1.7465979526172897,1.7478461851032197,1.7716803692108927,38.8,110.4,419.0,109.0,2.0,105.92333984375,274.0,8.0,258.0,8.0,13.53333377838135,0.0284,1472.0,7.658333301544189,21.23333358764648,-7.566666603088379,29.80910491943359,1164.181030273438,28.79999923706055,-16.60000038146973,45.40000152587891,19.38333320617676,-7.566666603088379,-6.272492951952184e-17,1.0,0.0,10.0,0.176,0.6666833704299999,0.16819311426,1.3030213447400008,0.0042,0.0,678.0,37.476659402887016,1.552475964803749
1.8999087237332954,1.708773391506336,1.6559017981610678,1.741456102322902,1.9021371708997605,1.7847038430168056,1.5631249556264408,1.7969355191401197,1.8006913558433417,1.764236864353732,1.765602372400478,1.8006968463243016,1.745449301801825,1.7467958075747279,1.7705018509076287,38.8,110.4,419.0,109.0,2.0,105.92333984375,274.0,8.0,258.0,8.0,13.53333377838135,0.0284,1472.0,7.658333301544189,21.23333358764648,-7.566666603088379,29.80910491943359,1164.181030273438,28.79999923706055,-16.60000038146973,45.40000152587891,19.38333320617676,-7.566666603088379,-6.149168870774889e-17,1.0,0.0,10.0,0.176,0.6666833704299999,0.16835311426,1.2606413447400007,0.0042,0.0,679.0,37.476659402887016,1.462610600391662
1.6954434718148792,1.707039850723838,1.6993361112559193,1.792078037016672,1.6998260537943297,1.778576473934386,1.7418486088826681,1.7920813283011081,1.6245260859914286,1.7626493577012998,1.763999241331648,1.7984578645631577,1.743785544734706,1.7452761005844442,1.7688553736321422,48.2,16.6,584.0,71.0,32.0,28.2445182800293,202.0,102.0,202.0,102.0,9.199999809265137,0.05690000000000001,1025.0,10.13333320617676,19.54999923706055,0.5333333015441895,31.18644142150879,773.49951171875,26.10000038146973,-3.400000095367432,29.5,19.54999923706055,2.083333253860474,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.19,0.54,0.27,1.25,0.024,1.0,700.0,0.5570860145311556,2.091956273642868
1.6985903988135138,1.7097315739610341,1.7053764214464877,1.8520536843419113,1.7025304001381125,1.7931570123235783,1.755852915473076,1.7938987522122705,1.6353965554716945,1.7643734776800515,1.7657253309753915,1.8003887751492087,1.745821630868672,1.7471201440581592,1.77057399544071,48.2,16.6,584.0,71.0,32.0,28.2445182800293,202.0,102.0,202.0,102.0,9.199999809265137,0.05690000000000001,1025.0,10.13333320617676,19.54999923706055,0.5333333015441895,31.18644142150879,773.49951171875,26.10000038146973,-3.400000095367432,29.5,19.54999923706055,2.083333253860474,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.19,0.54,0.27,1.21,0.024,1.0,701.0,0.5570860145311556,1.726094454643319
1.6988069661822525,1.7098452050768833,1.705690331040379,1.8310604793921457,1.70269179777171,1.7802303257581231,1.754708359287316,1.7934902925883611,1.6374578713619583,1.764174107768402,1.7655178394762707,1.7999031913550525,1.745706937983641,1.7470088970242184,1.7703386539550094,48.2,16.6,584.0,71.0,32.0,28.2445182800293,202.0,102.0,202.0,102.0,9.199999809265137,0.05690000000000001,1025.0,10.13333320617676,19.54999923706055,0.5333333015441895,31.18644142150879,773.49951171875,26.10000038146973,-3.400000095367432,29.5,19.54999923706055,2.083333253860474,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.19,0.54,0.27,1.4,0.024,1.0,702.0,0.5570860145311556,1.879724205144378
1.7002203821116442,1.7110167843876933,1.708287851549394,1.838012440213893,1.7038960998626804,1.7824937214307415,1.7593385758005406,1.7856028025064568,1.6428415676682344,1.7647728129361533,1.7661126642974587,1.8004215096264118,1.746481604267807,1.7477073986459033,1.770914367382322,48.2,16.6,584.0,71.0,32.0,28.2445182800293,202.0,102.0,202.0,102.0,9.199999809265137,0.05690000000000001,1025.0,10.13333320617676,19.54999923706055,0.5333333015441895,31.18644142150879,773.49951171875,26.10000038146973,-3.400000095367432,29.5,19.54999923706055,2.083333253860474,-0.8660254037844385,-0.5000000000000004,0.0,20.0,0.19,0.54,0.27,1.37,0.024,1.0,703.0,0.5570860145311556,2.194583157536522
1.704052651688581,1.7143288828339183,1.7154392531080285,1.8825837798792218,1.707211552955071,1.7915213401850354,1.7748830251482544,1.8170628298164617,1.6548359500566756,1.7669883301763614,1.768332718666573,1.8029644880000257,1.7490569005509606,1.7500470623050164,1.7731325285873176,48.2,16.6,584.0,71.0,32.0,28.2445182800293,202.0,102.0,202.0,102.0,9.199999809265137,0.05690000000000001,1025.0,10.13333320617676,19.54999923706055,0.5333333015441895,31.18644142150879,773.49951171875,26.10000038146973,-3.400000095367432,29.5,19.54999923706055,2.083333253860474,-0.8660254037844385,-0.5000000000000004,0.0,20.0,0.19,0.54,0.27,1.39,0.024,1.0,704.0,0.5570860145311556,2.135712913690343
