SiltContent,SoilOrganicCarbon,BulkDensity,Isothermality,Longitude,SoilTextureUSDA,PrecipitationofDriestQuarter,SoilTypeWRB,AnnualMeanTemperature
0.552,0.007,1.24,37.92475891113281,50.46667,1.6586255613880387,3.0,1.4735732651134856,11.23750019073486
0.5574,0.0081,1.27,37.92475891113281,50.46667,1.6702221811371063,3.0,1.7168554699886402,11.23750019073486
0.5466,0.011,1.23,37.92475891113281,50.46667,1.6756523829802519,3.0,1.7501828569597722,11.23750019073486
0.5424,0.008,1.25,37.92475891113281,50.46667,1.6811904032108465,3.0,1.7703163800790536,11.23750019073486
0.2534067,0.03,1.27,61.77644348144531,-46.9,1.5629565314349663,106.0,1.4735732651134856,18.95000076293945
0.1970763,0.0201,1.24,61.77644348144531,-46.9,1.561888825834586,106.0,1.49424152226567,18.95000076293945
0.2203212,0.0178,1.22,61.77644348144531,-46.9,1.5613396993966908,106.0,1.5083706847409184,18.95000076293945
0.3028482,0.0321,1.29,61.77644348144531,-46.9,1.5234196711271522,106.0,1.5735138280314713,18.95000076293945
0.3217828,0.0321,1.18,61.77644348144531,-46.9,2.103101775253281,106.0,1.4435801000882746,18.95000076293945
0.2817844,0.0256,1.33,61.77644348144531,-46.9,1.5052507474055865,106.0,1.4901810391540844,18.95000076293945
0.217715,0.0145,1.23,61.77644348144531,-46.9,1.5657567963861896,106.0,1.499771420888484,18.95000076293945
0.1900319,0.0173,1.29,61.77644348144531,-46.9,1.5681026038859844,106.0,1.522094437824466,18.95000076293945
0.2659572,0.0213,1.22,61.77644348144531,-46.9,1.567120775654885,106.0,1.5218609470175377,18.95000076293945
0.2269989,0.022,1.33,61.77644348144531,-46.9,1.428769666434004,106.0,1.5180529462305112,18.95000076293945
0.1897207,0.019,1.34,61.77644348144531,-46.9,1.4455555798660114,106.0,1.5267221978628358,18.95000076293945
0.1964539,0.0174,1.42,61.77644348144531,-46.9,1.4545440165245136,106.0,1.52894674968827,18.95000076293945
0.2472921,0.0309,1.05,61.77644348144531,-46.9,1.5654539789247326,106.0,1.5268942533522998,18.95000076293945
0.2654144,0.0348,1.03,61.77644348144531,-46.9,1.4582148073549865,106.0,1.5312306722327278,18.95000076293945
0.2503994,0.0338,1.15,61.77644348144531,-46.9,1.4482536563394368,106.0,1.5170658736263654,18.95000076293945
0.3320901,0.0311,1.02,61.77644348144531,-46.9,2.0819953285438286,106.0,1.5357544690418337,18.95000076293945
0.3382945,0.0342,1.05,61.77644348144531,-46.9,2.054145154450633,106.0,1.5367596191436736,18.95000076293945
0.39944,0.0278,0.99,61.77644348144531,-46.9,1.5067820110493895,106.0,1.5278702314198571,18.95000076293945
0.29,0.017,0.87,33.29156112670898,-112.763,2.02027542873385,45.0,1.5324099156694875,5.824999809265137
0.29,0.017,0.64,33.29156112670898,-112.763,2.020514661166852,45.0,1.5431249024989961,5.824999809265137
0.29,0.017,0.97,33.29156112670898,-112.763,2.029751569995545,45.0,1.5576057908585514,5.824999809265137
0.29,0.017,0.77,33.29156112670898,-112.763,2.02956137778979,45.0,1.5673510274919813,5.824999809265137
0.29,0.017,0.77,33.29156112670898,-112.763,2.036252562748026,45.0,1.5800612068653586,5.824999809265137
0.29,0.017,0.73,33.29156112670898,-112.763,2.0363010660159286,45.0,1.589209285616963,5.824999809265137
0.29,0.017,0.57,33.29156112670898,-112.763,2.043628131223113,45.0,1.6017111576911933,5.824999809265137
0.29,0.017,1.0,33.29156112670898,-112.763,2.045191697593624,45.0,1.6110214127976499,5.824999809265137
0.29,0.017,0.53,33.29156112670898,-112.763,2.043281014061527,45.0,1.6182038872485416,5.824999809265137
0.29,0.017,0.5,33.29156112670898,-112.763,2.0521084436027643,45.0,1.6308163424987057,5.824999809265137
0.152,0.012,1.4194862591900002,40.29982376098633,52.5875,1.4735732651134856,2.0,1.515541165530909,18.35833358764648
0.152,0.012,1.4211279462200002,40.29982376098633,52.5875,1.3141142378750281,2.0,1.4433639745520415,18.35833358764648
0.152,0.012,1.4124112225100007,40.29982376098633,52.5875,1.2604493041443117,2.0,1.394989884907181,18.35833358764648
0.152,0.012,1.4208409780100006,40.29982376098633,52.5875,1.2205536276740663,2.0,1.352972272529488,18.35833358764648
0.152,0.012,1.4080509291100003,40.29982376098633,52.5875,1.204320475562248,2.0,1.3262742218526737,18.35833358764648
0.152,0.012,1.4033698777699999,40.29982376098633,52.5875,1.1608230966434818,2.0,1.283725552985671,18.35833358764648
0.152,0.012,1.40430982887,40.29982376098633,52.5875,1.14201531234631,2.0,1.258269858343432,18.35833358764648
0.502121546,0.0425,1.383863081,26.11006927490234,89.2,1.5045283296640455,3.0,1.7334584649492086,15.03333282470703
0.502121546,0.0425,1.509046455,26.11006927490234,89.2,1.5021863319530744,3.0,1.7093629224199678,15.03333282470703
0.502121546,0.0425,1.518826406,26.11006927490234,89.2,1.4947325526979207,3.0,1.6748653207837114,15.03333282470703
0.502121546,0.0425,1.521760391,26.11006927490234,89.2,1.4848497552946374,3.0,1.6378200494896755,15.03333282470703
0.500860295,0.0425,1.51002445,26.11006927490234,89.2,1.4711791282354945,3.0,1.5949372526458243,15.03333282470703
0.505376368,0.0445,1.327139364,26.11006927490234,89.2,1.460356259915757,3.0,1.5621917904575988,15.03333282470703
0.505376368,0.0445,1.370171149,26.11006927490234,89.2,1.458778014393656,3.0,1.5529393684049333,15.03333282470703
0.505376368,0.0445,1.451344743,26.11006927490234,89.2,1.456118372889432,3.0,1.5421043001318444,15.03333282470703
0.504624761,0.0445,1.478728606,26.11006927490234,89.2,1.4506169461192684,3.0,1.5259769362138722,15.03333282470703
0.394136142,0.032,1.285085575,28.17901229858398,90.5,1.5658882953708806,2.0,1.4735732651134856,12.41666698455811
0.394136142,0.032,1.436674817,28.17901229858398,90.5,1.5654686751589462,2.0,1.5088206547318808,12.41666698455811
0.394136142,0.032,1.505134474,28.17901229858398,90.5,1.56329013159189,2.0,1.4892157251895775,12.41666698455811
0.394136142,0.032,1.51198044,28.17901229858398,90.5,1.5603039249758348,2.0,1.46742053747341,12.41666698455811
0.391626498,0.032,1.474816626,28.17901229858398,90.5,1.5578744446223671,2.0,1.4592729310857488,12.41666698455811
0.398639357,0.033,1.340831296,28.17901229858398,90.5,1.5538677629920954,2.0,1.4383108214593177,12.41666698455811
0.398639357,0.033,1.407334963,28.17901229858398,90.5,1.552666970111747,2.0,1.4450410710811636,12.41666698455811
0.398639357,0.033,1.474816626,28.17901229858398,90.5,1.551137737579326,2.0,1.4474073725999317,12.41666698455811
0.396129713,0.033,1.445476773,28.17901229858398,90.5,1.549375369677002,2.0,1.4473796680157414,12.41666698455811
0.21,0.0096,1.512,26.8104362487793,116.9283,1.4727756392683982,180.0,1.4735732651134856,18.5041675567627
0.21,0.0096,1.458,26.8104362487793,116.9283,1.384812867626353,180.0,0.7694722790545798,18.5041675567627
0.21,0.0096,1.485,26.8104362487793,116.9283,1.3323448432857812,180.0,0.6772670039819318,18.5041675567627
0.21,0.0096,1.458,26.8104362487793,116.9283,1.2928340010488466,180.0,0.6632376737416885,18.5041675567627
0.21,0.0096,1.539,26.8104362487793,116.9283,1.251803956711176,180.0,0.6332427707199713,18.5041675567627
0.21,0.0096,1.377,26.8104362487793,116.9283,1.194828555170977,180.0,0.5464182965845091,18.5041675567627
0.259,0.0065,1.539,26.8104362487793,116.9283,2.0604382847267617,180.0,0.5072231399159783,18.5041675567627
0.259,0.0065,1.485,26.8104362487793,116.9283,2.0082940746425813,180.0,0.499316218941128,18.5041675567627
0.259,0.0065,1.323,26.8104362487793,116.9283,1.9784066762404393,180.0,0.5607141197003398,18.5041675567627
0.259,0.0065,1.404,26.8104362487793,116.9283,1.925901315166074,180.0,0.5292156838089439,18.5041675567627
0.259,0.0065,1.539,26.8104362487793,116.9283,1.8757071039178996,180.0,0.5010413609834171,18.5041675567627
0.259,0.0065,1.539,26.8104362487793,116.9283,1.8280035396229177,180.0,0.47646144370092647,18.5041675567627
0.259,0.0079,1.485,26.8104362487793,116.9283,1.782583064925145,180.0,0.45464644422417144,18.5041675567627
0.259,0.0079,1.431,26.8104362487793,116.9283,1.747546976572415,180.0,0.4569036836277404,18.5041675567627
0.259,0.0079,1.458,26.8104362487793,116.9283,1.7133276229607777,180.0,0.4562575406745704,18.5041675567627
0.259,0.0079,1.458,26.8104362487793,116.9283,1.6854085644553636,180.0,0.4667717157105115,18.5041675567627
0.259,0.0079,1.35,26.8104362487793,116.9283,1.6442263706891542,180.0,0.4415569567750096,18.5041675567627
0.259,0.0079,1.377,26.8104362487793,116.9283,1.6130353236155777,180.0,0.4373256503248712,18.5041675567627
0.219,0.0063,1.485,26.8104362487793,116.9283,1.5810568363289341,180.0,0.4285158191275911,18.5041675567627
0.219,0.0063,1.431,26.8104362487793,116.9283,1.5626164609528232,180.0,0.4464960629290199,18.5041675567627
0.219,0.0063,1.296,26.8104362487793,116.9283,1.5443944498855509,180.0,0.46146520155110676,18.5041675567627
0.219,0.0063,1.377,26.8104362487793,116.9283,1.518893066294948,180.0,0.4585273373128031,18.5041675567627
0.219,0.0063,1.485,26.8104362487793,116.9283,1.4893703482293648,180.0,0.445584758963469,18.5041675567627
0.219,0.0063,1.431,26.8104362487793,116.9283,1.465165810761774,180.0,0.44167527264218237,18.5041675567627
0.722,0.00275,1.29,28.72866058349609,107.88,1.4165992385405226,18.0,1.6782649533116578,9.979166984558105
0.719,0.0016,1.23,28.72866058349609,107.88,1.4039676609291702,18.0,1.6468803858298051,9.979166984558105
0.731,0.00145,1.22,28.72866058349609,107.88,1.3934085136888874,18.0,1.6204815112219029,9.979166984558105
0.24,0.0235,1.4,60.9410400390625,99.26667,1.1508868239678254,16.0,1.2418489160030555,26.51250076293945
0.24,0.0235,1.4,60.9410400390625,99.26667,1.148247976778727,16.0,1.2361175033032323,26.51250076293945
0.24,0.0235,1.4,60.9410400390625,99.26667,1.1426286040095208,16.0,1.2280762032952235,26.51250076293945
0.24,0.0235,1.4,60.9410400390625,99.26667,1.1346011403514245,16.0,1.2181438201852228,26.51250076293945
0.677,0.0043,0.99,40.41439056396484,91.97464,1.3784484046603755,9.0,2.6713215274731277,-0.4208332300186157
0.6,0.0018,1.31,40.41439056396484,91.97464,1.5466505865824454,9.0,2.619550101494691,-0.4208332300186157
