BulkDensity,AnnualPrecipitation,SoilOrganicCarbon,AverageAridityIndex,Season_sin,SoilTypeWRB,MeanDiurnalRange,UpperD_m,MeanTemperatureofDriestQuarter,Longitude,MeanTemperatureofWarmestQuarter,PrecipitationofDriestQuarter
1.26,354.0,0.0072,0.0228,0.0,1.4351346374731317,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.28,354.0,0.0072,0.0228,0.8660254037844387,1.4572436859931934,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.32,354.0,0.0072,0.0228,0.8660254037844387,1.4841076686546861,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.24,354.0,0.0106,0.0228,0.0,1.5102796649822292,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.26,354.0,0.0106,0.0228,0.8660254037844387,1.5162910003850147,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.2,354.0,0.0106,0.0228,0.8660254037844387,1.5307455369836502,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.28382,419.0,0.0042,0.0284,0.00866025403784433,1.5444386994914243,13.53333377838135,0.0,-7.566666603088379,110.4,21.23333358764648,8.0
1.28322,419.0,0.0042,0.0284,0.00866025403784433,1.5446027253141248,13.53333377838135,0.0,-7.566666603088379,110.4,21.23333358764648,8.0
1.25,584.0,0.024,0.05690000000000001,0.8660254037844387,1.449586040493226,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.21,584.0,0.024,0.05690000000000001,0.8660254037844387,1.4256846312081912,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.4,584.0,0.024,0.05690000000000001,0.8660254037844387,1.3802270247783983,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.37,584.0,0.024,0.05690000000000001,-0.8660254037844385,1.2891559988579122,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.39,584.0,0.024,0.05690000000000001,-0.8660254037844385,1.2931203084796874,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.45,584.0,0.024,0.05690000000000001,-0.8660254037844385,1.2991085493208137,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.36,584.0,0.024,0.05690000000000001,-2.449293598294706e-16,1.1951068633357358,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.3,584.0,0.024,0.05690000000000001,-2.449293598294706e-16,1.1814513931726198,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.46,584.0,0.024,0.05690000000000001,-2.449293598294706e-16,1.1335783869681935,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.39,584.0,0.024,0.05690000000000001,0.0,1.0624737529863901,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.42,584.0,0.024,0.05690000000000001,0.0,1.056464685259835,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.5,584.0,0.024,0.05690000000000001,0.0,1.025144499136278,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.4,584.0,0.024,0.05690000000000001,0.0,0.9837894910582897,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.46,584.0,0.024,0.05690000000000001,0.0,0.9738282568997514,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.39,584.0,0.024,0.05690000000000001,0.8660254037844387,0.9558926798735587,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.34,584.0,0.024,0.05690000000000001,0.8660254037844387,0.9717911331602922,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.51,584.0,0.024,0.05690000000000001,0.8660254037844387,0.9729869682095196,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.3,584.0,0.024,0.05690000000000001,-0.8660254037844385,0.9605591881493245,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.29,584.0,0.024,0.05690000000000001,-0.8660254037844385,0.9846408955696436,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.42,584.0,0.024,0.05690000000000001,-0.8660254037844385,0.9980028534921207,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.3,584.0,0.024,0.05690000000000001,-2.449293598294706e-16,0.9872905769053745,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.25,584.0,0.024,0.05690000000000001,-2.449293598294706e-16,0.9693272294939765,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.44,584.0,0.024,0.05690000000000001,-2.449293598294706e-16,0.9525287196689789,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.32,584.0,0.024,0.05690000000000001,0.0,0.9281227443963509,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.28,584.0,0.024,0.05690000000000001,0.0,0.9407309011593952,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.39,584.0,0.024,0.05690000000000001,0.0,0.9484112405699737,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.3,584.0,0.024,0.05690000000000001,0.0,0.9419228338470056,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.27,584.0,0.024,0.05690000000000001,0.0,0.955724357409739,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.33,584.0,0.024,0.05690000000000001,0.0,0.9784821030095175,9.199999809265137,0.0,2.083333253860474,16.6,19.54999923706055,102.0
1.3291399999999995,580.0,0.025,0.05640000000000001,-0.8660254037844385,1.009817813142007,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3452000000000002,580.0,0.025,0.05640000000000001,-0.8660254037844385,0.9974816659690132,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.2864899999999992,580.0,0.025,0.05640000000000001,-2.449293598294706e-16,0.993301194927076,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.2941999999999994,580.0,0.025,0.05640000000000001,0.0,0.9788617527556309,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3466000000000005,580.0,0.025,0.05640000000000001,0.8660254037844387,0.9804346293727132,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3326999999999998,580.0,0.025,0.05640000000000001,0.8660254037844387,1.0050126227934912,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.34388,580.0,0.025,0.05640000000000001,-0.8660254037844385,1.0328111871557044,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3085699999999991,580.0,0.025,0.05640000000000001,0.0,1.0505836322961666,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3605999999999998,580.0,0.025,0.05640000000000001,0.8660254037844387,1.0741824412348857,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3655300000000006,580.0,0.025,0.05640000000000001,-0.8660254037844385,1.0913899724787195,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.311319999999999,580.0,0.025,0.05640000000000001,0.0,1.0961001690800072,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.3810400000000005,580.0,0.025,0.05640000000000001,0.8660254037844387,1.113614702874443,9.149999618530273,0.0,2.133333444595337,16.58333,19.60000038146973,101.0
1.448,301.0,0.0058,0.0186,-6.27047722749815e-17,1.2621258000467888,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.467,301.0,0.0059,0.0186,-6.174394780673858e-17,2.0771102013686344,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.518,301.0,0.0053,0.0186,-6.174394780673858e-17,2.2544088207061628,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.519,301.0,0.0052,0.0186,-6.174394780673858e-17,2.372691929786761,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.421,301.0,0.0051,0.0186,-5.931236388065514e-17,2.452029009044636,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.392,301.0,0.0058,0.0186,-5.931236388065514e-17,2.523683336093797,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.471,301.0,0.0061,0.0186,-6.174394780673858e-17,2.5933210539055116,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.446,301.0,0.0067,0.0186,-5.942890285025142e-17,2.6415994690053344,13.77499961853027,0.0,21.98333358764648,49.63333,22.36666679382324,11.0
1.3,234.0,0.0186,0.0129,0.8660254037844387,1.3158017915856495,15.13333320617676,0.0,21.35000038146973,50.38333,21.4333324432373,4.0
1.37,234.0,0.0148,0.0129,0.8660254037844387,1.32306470542324,15.13333320617676,0.0,21.35000038146973,50.38333,21.4333324432373,4.0
1.24,267.0,0.007,0.0145,-0.8660254037844385,1.2621258000467888,15.625,0.0,21.85000038146973,50.46667,22.23333358764648,3.0
1.27,267.0,0.0081,0.0145,-0.8660254037844385,1.5615078792512316,15.625,0.0,21.85000038146973,50.46667,22.23333358764648,3.0
1.23,267.0,0.011,0.0145,-0.8660254037844385,1.6232742097015687,15.625,0.0,21.85000038146973,50.46667,22.23333358764648,3.0
1.25,267.0,0.008,0.0145,-0.8660254037844385,1.6452878200802927,15.625,0.0,21.85000038146973,50.46667,22.23333358764648,3.0
1.27,1306.0,0.03,0.09860000000000001,-0.008660254037844413,1.2621258000467888,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.24,1306.0,0.0201,0.09860000000000001,0.06062177826491069,1.3885177897323215,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.22,1306.0,0.0178,0.09860000000000001,0.06928203230275508,1.4378881963853531,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.29,1306.0,0.0321,0.09860000000000001,0.09526279441628825,1.50619931317102,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.18,1306.0,0.0321,0.09860000000000001,0.08660254037844385,1.3897284881999135,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.33,1306.0,0.0256,0.09860000000000001,0.09526279441628825,1.4453046959137836,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.23,1306.0,0.0145,0.09860000000000001,0.06062177826491069,1.461305983825369,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.29,1306.0,0.0173,0.09860000000000001,0.06928203230275508,1.4884371803942404,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.22,1306.0,0.0213,0.09860000000000001,0.06928203230275508,1.4919433848573371,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.33,1306.0,0.022,0.09860000000000001,0.07794228634059946,1.4911271402863306,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.34,1306.0,0.019,0.09860000000000001,0.06928203230275508,1.5022441924590353,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.42,1306.0,0.0174,0.09860000000000001,0.06062177826491069,1.506508578068119,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.05,1306.0,0.0309,0.09860000000000001,0.06928203230275508,1.5061820949336993,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.03,1306.0,0.0348,0.09860000000000001,0.07794228634059946,1.5119979537011703,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.15,1306.0,0.0338,0.09860000000000001,0.07794228634059946,1.4961774693235654,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.02,1306.0,0.0311,0.09860000000000001,0.07794228634059946,1.5135845476001233,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
1.05,1306.0,0.0342,0.09860000000000001,0.07794228634059946,1.5158938107279465,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
0.99,1306.0,0.0278,0.09860000000000001,0.07794228634059946,1.5020187130455802,10.31666660308838,0.0,15.93333339691162,-46.9,21.45000076293945,106.0
0.87,381.0,0.017,0.0292,0.8660254037844387,1.1143140449897122,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.64,381.0,0.017,0.0292,0.8660254037844387,1.1252334317332509,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.97,381.0,0.017,0.0292,0.8660254037844387,1.138788944874482,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.77,381.0,0.017,0.0292,0.8660254037844387,1.1502171020279734,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.77,381.0,0.017,0.0292,0.8660254037844387,1.1627961503528768,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.73,381.0,0.017,0.0292,0.8660254037844387,1.1720320606517303,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.57,381.0,0.017,0.0292,0.8660254037844387,1.1872520620049347,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
1.0,381.0,0.017,0.0292,0.8660254037844387,1.1963713124411695,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.53,381.0,0.017,0.0292,0.8660254037844387,1.2063490936902386,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
0.5,381.0,0.017,0.0292,0.8660254037844387,1.2201649274323434,13.28333282470703,0.0,-6.199999809265137,-112.763,17.5,45.0
1.4360599266600005,190.0,0.012,0.0079,-0.0173205080756888,1.419271866779197,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.4356102689500005,190.0,0.012,0.0079,-0.0173205080756888,1.326592145375072,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.444283520780001,190.0,0.012,0.0079,-0.017320508075688804,1.2605593797130463,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.444410171150001,190.0,0.012,0.0079,-0.017320508075688804,1.2244399626457352,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.4362542298300005,190.0,0.012,0.0079,-0.017320508075688804,1.1915218291590404,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.4290670660300007,190.0,0.012,0.0079,-0.025980762113533184,1.1522620337054716,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.4417928850800004,190.0,0.012,0.0079,-0.017320508075688804,1.1221387088181576,15.23333358764648,0.0,28.54999923706055,52.5875,28.70000076293945,2.0
1.383863081,22.0,0.0425,0.001,0.0,1.448941176520971,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.509046455,22.0,0.0425,0.001,0.0,1.4441530176944055,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.518826406,22.0,0.0425,0.001,0.8660254037844387,1.428598980681404,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.521760391,22.0,0.0425,0.001,0.8660254037844387,1.4079714653941882,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.51002445,22.0,0.0425,0.001,-0.8660254037844385,1.379454205056305,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.327139364,22.0,0.0445,0.001,0.0,1.3593842162556986,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.370171149,22.0,0.0445,0.001,0.0,1.3596634103202676,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.451344743,22.0,0.0445,0.001,0.8660254037844387,1.3559340108634792,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.478728606,22.0,0.0445,0.001,-0.8660254037844385,1.3491151614089252,13.91666698455811,0.002,-2.716666698455811,89.2,31.63333320617676,3.0
1.285085575,28.0,0.032,0.0012,0.0,1.2621258000467888,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.436674817,28.0,0.032,0.0012,0.0,1.4030969221985323,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.505134474,28.0,0.032,0.0012,0.8660254037844387,1.4187332368340118,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.51198044,28.0,0.032,0.0012,0.8660254037844387,1.4145586712067357,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.474816626,28.0,0.032,0.0012,-0.8660254037844385,1.4169834380724096,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.340831296,28.0,0.033,0.0012,0.0,1.3931091826101216,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.407334963,28.0,0.033,0.0012,0.8660254037844387,1.4062968092104242,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.474816626,28.0,0.033,0.0012,0.8660254037844387,1.4121121113568018,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.445476773,28.0,0.033,0.0012,-0.8660254037844385,1.414353964614194,15.21666717529297,0.002,-2.066666603088379,90.5,28.98333358764648,2.0
1.512,1766.0,0.0096,0.1331,-2.449293598294706e-16,1.2621258000467888,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.458,1766.0,0.0096,0.1331,0.0,0.5844533807596033,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.485,1766.0,0.0096,0.1331,0.0,0.4658153197747666,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.458,1766.0,0.0096,0.1331,0.8660254037844387,0.4402216109107534,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.539,1766.0,0.0096,0.1331,-0.8660254037844385,0.39800174854449943,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.377,1766.0,0.0096,0.1331,-2.449293598294706e-16,0.31183790559412466,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.539,1766.0,0.0065,0.1331,-2.449293598294706e-16,0.2674506715247604,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.485,1766.0,0.0065,0.1331,0.0,0.27811870307110476,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.323,1766.0,0.0065,0.1331,0.0,0.34260498158875724,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.404,1766.0,0.0065,0.1331,0.8660254037844387,0.33291745950851953,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.539,1766.0,0.0065,0.1331,-0.8660254037844385,0.31440597922456986,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.539,1766.0,0.0065,0.1331,-2.449293598294706e-16,0.29462302347015595,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.485,1766.0,0.0079,0.1331,-2.449293598294706e-16,0.2731842870520525,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.431,1766.0,0.0079,0.1331,0.0,0.2708706439166902,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.458,1766.0,0.0079,0.1331,0.0,0.2691685122163456,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.458,1766.0,0.0079,0.1331,0.8660254037844387,0.2839419668430359,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.35,1766.0,0.0079,0.1331,-0.8660254037844385,0.2611786629569409,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.377,1766.0,0.0079,0.1331,-2.449293598294706e-16,0.2533901078824251,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.485,1766.0,0.0063,0.1331,-2.449293598294706e-16,0.2431307583738842,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.431,1766.0,0.0063,0.1331,0.0,0.26167588293804916,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.296,1766.0,0.0063,0.1331,0.0,0.2854459825120871,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.377,1766.0,0.0063,0.1331,0.8660254037844387,0.28524039577420446,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.485,1766.0,0.0063,0.1331,-0.8660254037844385,0.277565092129432,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.431,1766.0,0.0063,0.1331,-2.449293598294706e-16,0.2758361391013094,8.391667366027832,0.02,14.38333320617676,116.9283,28.29999923706055,180.0
1.29,597.0,0.00275,0.0492,0.8660254037844387,1.5429628828156754,10.65833282470703,0.02,-2.233333349227905,107.88,21.58333396911621,18.0
1.23,597.0,0.0016,0.0492,0.8660254037844387,1.5142312971082534,10.65833282470703,0.02,-2.233333349227905,107.88,21.58333396911621,18.0
1.22,597.0,0.00145,0.0492,0.8660254037844387,1.4873102409707188,10.65833282470703,0.02,-2.233333349227905,107.88,21.58333396911621,18.0
1.4,1012.0,0.0235,0.0591,0.8660254037844387,0.8472297353209369,8.958333969116211,0.0,25.26666641235352,99.26667,28.16666603088379,16.0
1.4,1012.0,0.0235,0.0591,0.8660254037844387,0.8509949113543278,8.958333969116211,0.0,25.26666641235352,99.26667,28.16666603088379,16.0
1.4,1012.0,0.0235,0.0591,0.8660254037844387,0.8544811854593194,8.958333969116211,0.0,25.26666641235352,99.26667,28.16666603088379,16.0
1.4,1012.0,0.0235,0.0591,0.8660254037844387,0.8558532115695606,8.958333969116211,0.0,25.26666641235352,99.26667,28.16666603088379,16.0
0.99,425.0,0.0043,0.0357,0.8660254037844387,2.637446867236349,14.79166698455811,0.0,-8.649999618530273,91.97464,9.066666603088379,9.0
1.31,425.0,0.0018,0.0357,0.8660254037844387,2.5890629072815905,14.79166698455811,0.0,-8.649999618530273,91.97464,9.066666603088379,9.0
